date,areaType,areaCode,areaName,cumCasesBySpecimenDate,cumDeathsByDeathDate,newCasesBySpecimenDate,newDeathsByDeathDate
"2020-10-03",region,E12000003,Yorkshire and The Humber,61269,4501,1658,7
"2020-10-02",region,E12000003,Yorkshire and The Humber,59611,4494,2206,13
"2020-10-01",region,E12000003,Yorkshire and The Humber,57405,4481,2134,13
"2020-09-30",region,E12000003,Yorkshire and The Humber,55271,4468,1787,6
"2020-09-29",region,E12000003,Yorkshire and The Humber,53484,4462,1382,4
"2020-09-28",region,E12000003,Yorkshire and The Humber,52102,4458,1451,8
"2020-09-27",region,E12000003,Yorkshire and The Humber,50651,4450,1024,13
"2020-09-26",region,E12000003,Yorkshire and The Humber,49627,4437,823,8
"2020-09-25",region,E12000003,Yorkshire and The Humber,48804,4429,801,7
"2020-09-24",region,E12000003,Yorkshire and The Humber,48003,4422,923,7
"2020-09-23",region,E12000003,Yorkshire and The Humber,47080,4415,728,6
"2020-09-22",region,E12000003,Yorkshire and The Humber,46352,4409,714,11
"2020-09-21",region,E12000003,Yorkshire and The Humber,45638,4398,616,6
